Date,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Hour,Seasons,Rented Bike Count
15/03/2018,10.9,98,1.3,222,0.09,0.0,0.0,No Holiday,17,Spring,411
15/03/2018,10.4,98,2.5,116,0.03,0.0,0.0,No Holiday,18,Spring,676
15/03/2018,10.4,98,2.0,391,0.0,0.0,0.0,No Holiday,19,Spring,606
15/03/2018,10.5,97,1.8,372,0.0,0.0,0.0,No Holiday,20,Spring,533
15/03/2018,10.4,96,2.7,499,0.0,0.0,0.0,No Holiday,21,Spring,567
15/03/2018,9.8,90,3.7,493,0.0,0.0,0.0,No Holiday,22,Spring,506
15/03/2018,9.3,90,4.1,609,0.0,0.0,0.0,No Holiday,23,Spring,343
16/03/2018,8.4,86,2.2,2000,0.0,0.0,0.0,No Holiday,0,Spring,287
16/03/2018,7.2,83,2.1,2000,0.0,0.0,0.0,No Holiday,1,Spring,278
16/03/2018,6.7,72,2.1,2000,0.0,0.0,0.0,No Holiday,2,Spring,178
16/03/2018,6.1,67,2.6,2000,0.0,0.0,0.0,No Holiday,3,Spring,102
16/03/2018,5.7,62,2.4,2000,0.0,0.0,0.0,No Holiday,4,Spring,85
16/03/2018,5.2,60,2.0,2000,0.0,0.0,0.0,No Holiday,5,Spring,85
16/03/2018,4.4,61,1.7,2000,0.0,0.0,0.0,No Holiday,6,Spring,222
16/03/2018,3.7,59,2.9,2000,0.0,0.0,0.0,No Holiday,7,Spring,652
16/03/2018,3.8,56,2.4,2000,0.32,0.0,0.0,No Holiday,8,Spring,1176
16/03/2018,5.2,51,1.7,2000,1.08,0.0,0.0,No Holiday,9,Spring,683
16/03/2018,6.7,46,2.2,1936,1.79,0.0,0.0,No Holiday,10,Spring,507
16/03/2018,8.2,45,2.4,1992,2.38,0.0,0.0,No Holiday,11,Spring,557
16/03/2018,9.4,40,2.6,1913,2.78,0.0,0.0,No Holiday,12,Spring,705
16/03/2018,10.4,38,2.4,1959,2.99,0.0,0.0,No Holiday,13,Spring,715
16/03/2018,11.0,36,1.8,1973,2.91,0.0,0.0,No Holiday,14,Spring,772
16/03/2018,11.9,32,1.9,1976,2.62,0.0,0.0,No Holiday,15,Spring,923
16/03/2018,11.6,31,1.4,1999,2.11,0.0,0.0,No Holiday,16,Spring,976
16/03/2018,11.2,30,1.5,2000,1.44,0.0,0.0,No Holiday,17,Spring,1160
16/03/2018,10.0,33,1.2,2000,0.68,0.0,0.0,No Holiday,18,Spring,1641
16/03/2018,8.1,36,1.2,2000,0.06,0.0,0.0,No Holiday,19,Spring,974
16/03/2018,6.7,41,1.0,2000,0.0,0.0,0.0,No Holiday,20,Spring,774
16/03/2018,5.8,43,1.8,2000,0.0,0.0,0.0,No Holiday,21,Spring,710
16/03/2018,4.9,46,0.8,2000,0.0,0.0,0.0,No Holiday,22,Spring,660
16/03/2018,4.2,47,1.3,2000,0.0,0.0,0.0,No Holiday,23,Spring,455
17/03/2018,3.7,48,1.6,2000,0.0,0.0,0.0,No Holiday,0,Spring,414
17/03/2018,3.0,52,0.7,2000,0.0,0.0,0.0,No Holiday,1,Spring,366
17/03/2018,2.3,56,0.6,2000,0.0,0.0,0.0,No Holiday,2,Spring,268
17/03/2018,1.8,59,0.7,2000,0.0,0.0,0.0,No Holiday,3,Spring,157
17/03/2018,1.3,61,0.7,2000,0.0,0.0,0.0,No Holiday,4,Spring,103
17/03/2018,1.0,62,0.9,2000,0.0,0.0,0.0,No Holiday,5,Spring,60
17/03/2018,0.8,63,1.0,2000,0.0,0.0,0.0,No Holiday,6,Spring,109
17/03/2018,0.5,64,0.8,2000,0.01,0.0,0.0,No Holiday,7,Spring,193
17/03/2018,1.3,57,1.0,1974,0.32,0.0,0.0,No Holiday,8,Spring,384
17/03/2018,3.4,49,1.6,1950,1.03,0.0,0.0,No Holiday,9,Spring,520
17/03/2018,6.0,43,1.0,1829,1.69,0.0,0.0,No Holiday,10,Spring,561
17/03/2018,8.0,39,1.2,1783,2.26,0.0,0.0,No Holiday,11,Spring,742
17/03/2018,10.0,38,1.5,1677,2.51,0.0,0.0,No Holiday,12,Spring,933
17/03/2018,10.9,32,1.2,1772,2.22,0.0,0.0,No Holiday,13,Spring,1111
17/03/2018,12.1,29,2.3,1734,2.26,0.0,0.0,No Holiday,14,Spring,1294
17/03/2018,13.2,23,2.8,1696,2.52,0.0,0.0,No Holiday,15,Spring,1514
17/03/2018,13.7,28,2.1,1499,1.88,0.0,0.0,No Holiday,16,Spring,1440
17/03/2018,12.1,34,2.5,1240,0.81,0.0,0.0,No Holiday,17,Spring,1272
17/03/2018,10.6,42,2.8,1307,0.31,0.0,0.0,No Holiday,18,Spring,934
17/03/2018,8.8,49,3.2,1207,0.05,0.0,0.0,No Holiday,19,Spring,718
17/03/2018,7.9,54,2.3,1005,0.0,0.0,0.0,No Holiday,20,Spring,688
17/03/2018,7.4,54,2.0,1142,0.0,0.0,0.0,No Holiday,21,Spring,624
17/03/2018,7.0,55,2.7,1041,0.0,0.0,0.0,No Holiday,22,Spring,562
17/03/2018,6.4,59,1.1,961,0.0,0.0,0.0,No Holiday,23,Spring,422
18/03/2018,5.9,56,1.1,1019,0.0,0.0,0.0,No Holiday,0,Spring,407
18/03/2018,5.7,55,1.4,1043,0.0,0.0,0.0,No Holiday,1,Spring,309
18/03/2018,5.5,56,1.2,1067,0.0,0.0,0.0,No Holiday,2,Spring,226
18/03/2018,5.5,57,1.1,1079,0.0,0.0,0.0,No Holiday,3,Spring,174
18/03/2018,5.6,55,0.4,1115,0.0,0.0,0.0,No Holiday,4,Spring,106
18/03/2018,5.6,55,1.2,1008,0.0,0.0,0.0,No Holiday,5,Spring,67
18/03/2018,5.7,54,1.7,1208,0.0,0.0,0.0,No Holiday,6,Spring,73
18/03/2018,5.5,58,1.0,937,0.0,0.0,0.0,No Holiday,7,Spring,152
18/03/2018,5.9,58,1.8,861,0.11,0.0,0.0,No Holiday,8,Spring,293
18/03/2018,6.3,53,0.5,849,0.34,0.0,0.0,No Holiday,9,Spring,398
18/03/2018,7.2,53,1.6,709,0.45,0.0,0.0,No Holiday,10,Spring,460
18/03/2018,8.5,49,0.7,718,0.76,0.0,0.0,No Holiday,11,Spring,587
18/03/2018,9.8,46,1.2,710,1.13,0.0,0.0,No Holiday,12,Spring,751
18/03/2018,10.6,43,1.3,705,1.07,0.0,0.0,No Holiday,13,Spring,881
18/03/2018,11.0,41,1.1,763,0.81,0.0,0.0,No Holiday,14,Spring,993
18/03/2018,12.0,37,0.8,879,1.09,0.0,0.0,No Holiday,15,Spring,1128
18/03/2018,12.3,30,1.6,1263,0.94,0.0,0.0,No Holiday,16,Spring,1059
18/03/2018,11.1,42,2.2,765,0.34,0.0,0.0,No Holiday,17,Spring,603
18/03/2018,10.4,47,0.4,824,0.14,0.0,0.0,No Holiday,18,Spring,365
18/03/2018,10.0,53,1.7,796,0.01,0.0,0.0,No Holiday,19,Spring,237
18/03/2018,9.2,66,1.1,513,0.0,0.0,0.0,No Holiday,20,Spring,146
18/03/2018,8.8,72,0.9,501,0.0,0.0,0.0,No Holiday,21,Spring,71
18/03/2018,8.1,76,0.8,492,0.0,0.0,0.0,No Holiday,22,Spring,70
18/03/2018,7.4,80,1.3,471,0.0,0.0,0.0,No Holiday,23,Spring,53
19/03/2018,7.0,81,1.1,421,0.0,0.5,0.0,No Holiday,0,Spring,67
19/03/2018,6.7,84,0.8,320,0.0,0.0,0.0,No Holiday,1,Spring,38
19/03/2018,6.6,86,0.6,416,0.0,0.0,0.0,No Holiday,2,Spring,28
19/03/2018,6.5,88,0.9,276,0.0,0.3,0.0,No Holiday,3,Spring,12
19/03/2018,6.3,90,1.0,240,0.0,0.0,0.0,No Holiday,4,Spring,9
19/03/2018,6.2,89,1.5,338,0.0,0.0,0.0,No Holiday,5,Spring,27
19/03/2018,6.5,88,1.2,417,0.0,0.2,0.0,No Holiday,6,Spring,91
19/03/2018,6.5,88,1.4,515,0.0,0.0,0.0,No Holiday,7,Spring,370
19/03/2018,7.3,84,2.2,813,0.05,0.0,0.0,No Holiday,8,Spring,592
19/03/2018,8.2,81,2.7,1273,0.2,0.5,0.0,No Holiday,9,Spring,387
19/03/2018,9.1,77,2.7,1587,0.27,0.0,0.0,No Holiday,10,Spring,292
19/03/2018,10.2,65,3.3,2000,0.57,0.0,0.0,No Holiday,11,Spring,393
19/03/2018,10.2,58,3.5,2000,0.32,0.0,0.0,No Holiday,12,Spring,403
19/03/2018,10.1,61,3.7,1504,0.38,0.0,0.0,No Holiday,13,Spring,387
19/03/2018,10.1,59,3.3,2000,0.57,0.0,0.0,No Holiday,14,Spring,326
19/03/2018,9.8,57,3.0,2000,0.43,0.0,0.0,No Holiday,15,Spring,263
19/03/2018,8.9,63,3.0,1614,0.28,0.0,0.0,No Holiday,16,Spring,271
19/03/2018,8.5,59,2.7,1927,0.16,0.0,0.0,No Holiday,17,Spring,605
19/03/2018,8.6,55,2.4,1958,0.09,0.0,0.0,No Holiday,18,Spring,1200
19/03/2018,8.4,51,3.3,1977,0.01,0.0,0.0,No Holiday,19,Spring,818
19/03/2018,8.3,47,3.1,2000,0.0,0.0,0.0,No Holiday,20,Spring,711
19/03/2018,8.0,47,3.3,2000,0.0,0.0,0.0,No Holiday,21,Spring,731
19/03/2018,7.6,48,3.1,2000,0.0,0.0,0.0,No Holiday,22,Spring,565
19/03/2018,6.9,44,3.3,2000,0.0,0.0,0.0,No Holiday,23,Spring,382
20/03/2018,6.3,42,3.3,2000,0.0,0.0,0.0,No Holiday,0,Spring,297
20/03/2018,5.5,42,3.1,2000,0.0,0.0,0.0,No Holiday,1,Spring,243
20/03/2018,5.1,44,3.4,2000,0.0,0.0,0.0,No Holiday,2,Spring,165
20/03/2018,4.7,44,3.8,2000,0.0,0.0,0.0,No Holiday,3,Spring,95
20/03/2018,4.4,44,3.1,2000,0.0,0.0,0.0,No Holiday,4,Spring,69
20/03/2018,4.1,42,3.1,2000,0.0,0.0,0.0,No Holiday,5,Spring,92
20/03/2018,3.9,43,3.4,2000,0.0,0.0,0.0,No Holiday,6,Spring,235
20/03/2018,3.8,44,4.1,2000,0.02,0.0,0.0,No Holiday,7,Spring,677
20/03/2018,4.3,43,4.2,2000,0.37,0.0,0.0,No Holiday,8,Spring,1212
20/03/2018,5.7,38,3.9,1985,0.98,0.0,0.0,No Holiday,9,Spring,661
20/03/2018,7.4,35,3.5,1990,1.81,0.0,0.0,No Holiday,10,Spring,418
20/03/2018,8.4,34,3.6,1966,2.36,0.0,0.0,No Holiday,11,Spring,488
20/03/2018,9.0,33,3.1,1985,2.59,0.0,0.0,No Holiday,12,Spring,522
20/03/2018,8.0,37,3.4,2000,1.96,0.0,0.0,No Holiday,13,Spring,516
20/03/2018,7.3,38,3.4,1997,1.6,0.0,0.0,No Holiday,14,Spring,478
20/03/2018,6.5,39,3.3,2000,1.21,0.0,0.0,No Holiday,15,Spring,492
20/03/2018,5.6,42,4.2,2000,0.81,0.0,0.0,No Holiday,16,Spring,518
20/03/2018,4.9,43,4.3,2000,0.42,0.0,0.0,No Holiday,17,Spring,719
20/03/2018,4.1,43,3.5,2000,0.21,0.0,0.0,No Holiday,18,Spring,1111
20/03/2018,3.2,45,3.7,2000,0.02,0.0,0.0,No Holiday,19,Spring,716
20/03/2018,2.7,45,3.3,2000,0.0,0.0,0.0,No Holiday,20,Spring,543
20/03/2018,2.3,40,3.3,2000,0.0,0.0,0.0,No Holiday,21,Spring,494
20/03/2018,2.0,37,2.7,2000,0.0,0.0,0.0,No Holiday,22,Spring,460
20/03/2018,1.8,37,2.3,2000,0.0,0.0,0.0,No Holiday,23,Spring,294
21/03/2018,1.6,39,2.3,2000,0.0,0.0,0.0,No Holiday,0,Spring,240
21/03/2018,1.5,40,2.8,2000,0.0,0.0,0.0,No Holiday,1,Spring,223
21/03/2018,1.4,40,2.9,2000,0.0,0.0,0.0,No Holiday,2,Spring,147
21/03/2018,1.3,40,2.1,2000,0.0,0.0,0.0,No Holiday,3,Spring,82
21/03/2018,1.3,39,2.3,2000,0.0,0.0,0.0,No Holiday,4,Spring,70
21/03/2018,1.3,40,2.3,2000,0.0,0.0,0.0,No Holiday,5,Spring,80
21/03/2018,1.4,42,1.7,2000,0.0,0.0,0.0,No Holiday,6,Spring,209
21/03/2018,1.4,43,1.5,2000,0.0,0.0,0.0,No Holiday,7,Spring,605
21/03/2018,1.6,42,1.8,2000,0.13,0.0,0.0,No Holiday,8,Spring,1097
21/03/2018,2.5,40,1.9,2000,0.41,0.0,0.0,No Holiday,9,Spring,614
21/03/2018,3.6,37,1.3,2000,0.83,0.0,0.0,No Holiday,10,Spring,374
21/03/2018,4.8,35,2.1,2000,1.38,0.0,0.0,No Holiday,11,Spring,339
21/03/2018,4.8,51,2.2,1715,1.12,0.0,0.0,No Holiday,12,Spring,333
21/03/2018,4.0,64,2.0,1834,0.75,0.0,0.0,No Holiday,13,Spring,196
21/03/2018,1.9,89,1.5,102,0.41,0.0,0.0,No Holiday,14,Spring,117
21/03/2018,2.2,85,1.3,2000,0.41,0.5,0.0,No Holiday,15,Spring,184
21/03/2018,2.4,79,1.9,1995,0.37,0.0,0.0,No Holiday,16,Spring,241
21/03/2018,2.5,78,2.0,2000,0.25,0.0,0.0,No Holiday,17,Spring,319
21/03/2018,2.0,77,1.3,2000,0.07,0.0,0.0,No Holiday,18,Spring,615
21/03/2018,2.0,81,0.7,2000,0.0,0.0,0.0,No Holiday,19,Spring,402
21/03/2018,1.7,85,1.3,396,0.0,0.0,0.0,No Holiday,20,Spring,120
21/03/2018,1.2,92,0.7,1474,0.0,0.5,0.0,No Holiday,21,Spring,231
21/03/2018,1.2,87,0.9,1802,0.0,0.0,0.0,No Holiday,22,Spring,320
21/03/2018,1.5,86,1.2,1495,0.0,0.0,0.0,No Holiday,23,Spring,226
22/03/2018,1.6,86,1.7,1141,0.0,0.0,0.0,No Holiday,0,Spring,243
22/03/2018,1.6,85,2.0,952,0.0,0.0,0.0,No Holiday,1,Spring,247
22/03/2018,1.5,86,2.5,782,0.0,0.0,0.0,No Holiday,2,Spring,173
22/03/2018,1.3,87,1.7,822,0.0,0.0,0.0,No Holiday,3,Spring,107
22/03/2018,1.3,87,2.2,937,0.0,0.0,0.0,No Holiday,4,Spring,75
22/03/2018,1.1,88,0.9,927,0.0,0.0,0.0,No Holiday,5,Spring,81
22/03/2018,0.8,88,1.0,900,0.0,0.0,0.0,No Holiday,6,Spring,212
22/03/2018,0.6,85,1.5,1321,0.01,0.0,0.0,No Holiday,7,Spring,600
22/03/2018,1.1,79,1.7,1480,0.36,0.0,0.0,No Holiday,8,Spring,1174
22/03/2018,2.5,67,1.3,1472,1.11,0.0,0.0,No Holiday,9,Spring,653
22/03/2018,4.9,56,1.9,1480,1.76,0.0,0.0,No Holiday,10,Spring,446
22/03/2018,6.9,46,2.1,1541,2.33,0.0,0.0,No Holiday,11,Spring,565
22/03/2018,8.3,36,2.5,1665,2.7,0.0,0.0,No Holiday,12,Spring,668
22/03/2018,9.9,29,3.2,1641,2.91,0.0,0.0,No Holiday,13,Spring,648
22/03/2018,11.4,30,3.1,1672,2.82,0.0,0.0,No Holiday,14,Spring,674
22/03/2018,10.7,34,4.5,1850,2.51,0.0,0.0,No Holiday,15,Spring,758
22/03/2018,10.3,34,3.8,1850,1.93,0.0,0.0,No Holiday,16,Spring,752
22/03/2018,9.6,38,3.2,1606,1.35,0.0,0.0,No Holiday,17,Spring,999
22/03/2018,7.9,46,3.1,1057,0.58,0.0,0.0,No Holiday,18,Spring,1495
22/03/2018,6.2,54,1.8,883,0.08,0.0,0.0,No Holiday,19,Spring,923
22/03/2018,5.1,56,2.0,899,0.0,0.0,0.0,No Holiday,20,Spring,739
22/03/2018,4.5,62,2.0,826,0.0,0.0,0.0,No Holiday,21,Spring,726
22/03/2018,3.9,66,2.7,990,0.0,0.0,0.0,No Holiday,22,Spring,621
22/03/2018,3.4,69,1.1,895,0.0,0.0,0.0,No Holiday,23,Spring,428
23/03/2018,2.9,72,1.3,903,0.0,0.0,0.0,No Holiday,0,Spring,335
23/03/2018,2.5,75,1.5,786,0.0,0.0,0.0,No Holiday,1,Spring,283
23/03/2018,2.2,80,1.4,615,0.0,0.0,0.0,No Holiday,2,Spring,216
23/03/2018,1.9,81,1.1,525,0.0,0.0,0.0,No Holiday,3,Spring,128
23/03/2018,2.0,80,0.8,474,0.0,0.0,0.0,No Holiday,4,Spring,92
23/03/2018,2.2,79,0.8,553,0.0,0.0,0.0,No Holiday,5,Spring,95
23/03/2018,2.3,80,0.7,546,0.0,0.0,0.0,No Holiday,6,Spring,243
23/03/2018,2.5,79,1.4,536,0.01,0.0,0.0,No Holiday,7,Spring,661
23/03/2018,2.6,77,1.3,567,0.21,0.0,0.0,No Holiday,8,Spring,1216
23/03/2018,3.3,72,1.4,618,0.61,0.0,0.0,No Holiday,9,Spring,664
23/03/2018,5.4,64,1.6,637,1.7,0.0,0.0,No Holiday,10,Spring,461
23/03/2018,7.1,50,1.7,799,2.24,0.0,0.0,No Holiday,11,Spring,584
23/03/2018,9.3,37,2.3,940,2.72,0.0,0.0,No Holiday,12,Spring,690
23/03/2018,10.9,36,2.1,1073,2.87,0.0,0.0,No Holiday,13,Spring,682
23/03/2018,12.4,33,2.9,811,2.71,0.0,0.0,No Holiday,14,Spring,758
23/03/2018,12.1,30,3.0,1120,2.41,0.0,0.0,No Holiday,15,Spring,849
23/03/2018,12.2,24,2.8,1655,1.98,0.0,0.0,No Holiday,16,Spring,901
23/03/2018,11.2,27,3.5,1585,1.19,0.0,0.0,No Holiday,17,Spring,1108
23/03/2018,9.7,36,3.6,948,0.37,0.0,0.0,No Holiday,18,Spring,1611
23/03/2018,8.3,48,3.0,779,0.06,0.0,0.0,No Holiday,19,Spring,932
23/03/2018,6.7,48,2.6,774,0.0,0.0,0.0,No Holiday,20,Spring,724
23/03/2018,5.8,60,2.2,650,0.0,0.0,0.0,No Holiday,21,Spring,676
23/03/2018,5.3,63,1.8,591,0.0,0.0,0.0,No Holiday,22,Spring,638
23/03/2018,5.0,42,1.7,717,0.0,0.0,0.0,No Holiday,23,Spring,422
24/03/2018,4.7,46,1.7,746,0.0,0.0,0.0,No Holiday,0,Spring,403
24/03/2018,4.7,51,1.1,728,0.0,0.0,0.0,No Holiday,1,Spring,360
24/03/2018,5.0,50,1.7,669,0.0,0.0,0.0,No Holiday,2,Spring,305
24/03/2018,5.0,51,0.8,659,0.0,0.0,0.0,No Holiday,3,Spring,197
24/03/2018,5.1,54,1.2,550,0.0,0.0,0.0,No Holiday,4,Spring,122
24/03/2018,4.7,54,1.3,543,0.0,0.0,0.0,No Holiday,5,Spring,82
24/03/2018,4.2,50,0.6,633,0.0,0.0,0.0,No Holiday,6,Spring,113
24/03/2018,4.0,54,0.9,587,0.01,0.0,0.0,No Holiday,7,Spring,198
24/03/2018,4.5,49,0.4,580,0.19,0.0,0.0,No Holiday,8,Spring,424
24/03/2018,6.5,40,2.5,588,0.69,0.0,0.0,No Holiday,9,Spring,456
24/03/2018,7.2,43,1.5,559,0.42,0.0,0.0,No Holiday,10,Spring,494
24/03/2018,9.0,56,2.0,399,1.11,0.0,0.0,No Holiday,11,Spring,589
24/03/2018,10.6,52,3.1,390,2.27,0.0,0.0,No Holiday,12,Spring,806
24/03/2018,12.4,50,2.5,379,2.48,0.0,0.0,No Holiday,13,Spring,880
24/03/2018,12.7,55,3.4,378,2.42,0.0,0.0,No Holiday,14,Spring,855
24/03/2018,12.4,58,4.1,404,2.26,0.0,0.0,No Holiday,15,Spring,1025
24/03/2018,12.3,61,3.4,359,1.82,0.0,0.0,No Holiday,16,Spring,947
24/03/2018,11.1,66,4.2,367,1.18,0.0,0.0,No Holiday,17,Spring,916
24/03/2018,9.0,76,3.0,288,0.45,0.0,0.0,No Holiday,18,Spring,736
24/03/2018,7.7,80,2.8,234,0.05,0.0,0.0,No Holiday,19,Spring,521
24/03/2018,7.1,83,3.3,203,0.0,0.0,0.0,No Holiday,20,Spring,513
24/03/2018,6.7,84,2.8,193,0.0,0.0,0.0,No Holiday,21,Spring,487
24/03/2018,6.5,85,2.3,167,0.0,0.0,0.0,No Holiday,22,Spring,460
24/03/2018,6.4,85,2.3,155,0.0,0.0,0.0,No Holiday,23,Spring,354
25/03/2018,6.4,84,1.4,171,0.0,0.0,0.0,No Holiday,0,Spring,372
25/03/2018,6.4,82,1.2,186,0.0,0.0,0.0,No Holiday,1,Spring,267
25/03/2018,6.0,82,1.3,198,0.0,0.0,0.0,No Holiday,2,Spring,195
25/03/2018,5.5,83,0.9,186,0.0,0.0,0.0,No Holiday,3,Spring,139
25/03/2018,5.3,82,1.0,200,0.0,0.0,0.0,No Holiday,4,Spring,90
25/03/2018,5.0,83,0.7,200,0.0,0.0,0.0,No Holiday,5,Spring,60
25/03/2018,4.6,84,0.7,193,0.0,0.0,0.0,No Holiday,6,Spring,71
25/03/2018,4.7,82,1.3,198,0.02,0.0,0.0,No Holiday,7,Spring,137
25/03/2018,5.0,79,1.1,203,0.23,0.0,0.0,No Holiday,8,Spring,225
25/03/2018,6.3,73,1.3,218,0.79,0.0,0.0,No Holiday,9,Spring,331
25/03/2018,8.4,65,1.8,229,1.67,0.0,0.0,No Holiday,10,Spring,359
25/03/2018,10.7,56,2.0,261,2.27,0.0,0.0,No Holiday,11,Spring,466
25/03/2018,12.7,45,1.3,321,2.63,0.0,0.0,No Holiday,12,Spring,626
25/03/2018,14.6,38,1.9,315,2.75,0.0,0.0,No Holiday,13,Spring,784
25/03/2018,16.1,37,2.4,315,2.62,0.0,0.0,No Holiday,14,Spring,882
25/03/2018,16.7,38,3.1,265,2.27,0.0,0.0,No Holiday,15,Spring,960
25/03/2018,16.5,39,3.1,366,1.91,0.0,0.0,No Holiday,16,Spring,1031
25/03/2018,15.8,40,2.3,481,1.28,0.0,0.0,No Holiday,17,Spring,911
25/03/2018,14.4,44,2.7,596,0.6,0.0,0.0,No Holiday,18,Spring,768
25/03/2018,12.6,59,2.5,384,0.08,0.0,0.0,No Holiday,19,Spring,571
25/03/2018,10.7,70,2.8,236,0.0,0.0,0.0,No Holiday,20,Spring,502
25/03/2018,9.8,74,2.2,219,0.0,0.0,0.0,No Holiday,21,Spring,456
25/03/2018,8.8,79,2.0,203,0.0,0.0,0.0,No Holiday,22,Spring,424
25/03/2018,8.0,82,1.3,196,0.0,0.0,0.0,No Holiday,23,Spring,336
26/03/2018,7.1,84,2.3,185,0.0,0.0,0.0,No Holiday,0,Spring,244
26/03/2018,6.3,87,1.8,153,0.0,0.0,0.0,No Holiday,1,Spring,185
26/03/2018,5.4,95,1.5,89,0.0,0.0,0.0,No Holiday,2,Spring,93
26/03/2018,5.5,96,1.6,72,0.0,0.0,0.0,No Holiday,3,Spring,62
26/03/2018,5.5,96,2.0,53,0.0,0.0,0.0,No Holiday,4,Spring,65
26/03/2018,5.4,97,1.5,38,0.0,0.0,0.0,No Holiday,5,Spring,98
26/03/2018,5.7,97,0.5,80,0.0,0.0,0.0,No Holiday,6,Spring,227
26/03/2018,6.0,96,0.6,94,0.0,0.0,0.0,No Holiday,7,Spring,581
26/03/2018,6.4,90,1.4,117,0.13,0.0,0.0,No Holiday,8,Spring,983
26/03/2018,7.6,82,0.7,147,0.55,0.0,0.0,No Holiday,9,Spring,540
26/03/2018,10.0,70,1.0,187,1.57,0.0,0.0,No Holiday,10,Spring,415
26/03/2018,12.6,60,2.4,281,2.23,0.0,0.0,No Holiday,11,Spring,422
26/03/2018,14.6,53,2.5,348,2.65,0.0,0.0,No Holiday,12,Spring,492
26/03/2018,16.0,47,2.5,459,2.8,0.0,0.0,No Holiday,13,Spring,504
26/03/2018,17.4,39,2.9,520,2.7,0.0,0.0,No Holiday,14,Spring,575
26/03/2018,17.6,33,3.6,985,2.44,0.0,0.0,No Holiday,15,Spring,604
26/03/2018,17.7,33,3.4,897,1.96,0.0,0.0,No Holiday,16,Spring,819
26/03/2018,17.1,31,3.3,1075,1.33,0.0,0.0,No Holiday,17,Spring,925
26/03/2018,16.0,33,2.9,1138,0.6,0.0,0.0,No Holiday,18,Spring,1477
26/03/2018,14.3,37,3.1,1247,0.1,0.0,0.0,No Holiday,19,Spring,1031
26/03/2018,12.9,42,2.8,1047,0.0,0.0,0.0,No Holiday,20,Spring,835
26/03/2018,11.6,54,1.5,693,0.0,0.0,0.0,No Holiday,21,Spring,798
26/03/2018,10.7,58,1.4,600,0.0,0.0,0.0,No Holiday,22,Spring,662
26/03/2018,9.8,62,0.6,535,0.0,0.0,0.0,No Holiday,23,Spring,447
27/03/2018,9.0,68,1.1,426,0.0,0.0,0.0,No Holiday,0,Spring,380
27/03/2018,8.7,70,0.9,398,0.0,0.0,0.0,No Holiday,1,Spring,278
27/03/2018,8.3,70,0.8,394,0.0,0.0,0.0,No Holiday,2,Spring,163
27/03/2018,8.1,71,0.9,378,0.0,0.0,0.0,No Holiday,3,Spring,127
27/03/2018,7.8,70,0.3,395,0.0,0.0,0.0,No Holiday,4,Spring,95
27/03/2018,8.0,63,0.8,439,0.0,0.0,0.0,No Holiday,5,Spring,110
27/03/2018,8.1,66,0.6,415,0.0,0.0,0.0,No Holiday,6,Spring,231
27/03/2018,8.5,67,0.7,475,0.02,0.0,0.0,No Holiday,7,Spring,705
27/03/2018,9.3,62,0.6,519,0.25,0.0,0.0,No Holiday,8,Spring,1201
27/03/2018,11.6,51,0.8,498,0.84,0.0,0.0,No Holiday,9,Spring,699
27/03/2018,13.9,40,0.8,586,1.6,0.0,0.0,No Holiday,10,Spring,462
27/03/2018,15.8,40,1.9,647,1.95,0.0,0.0,No Holiday,11,Spring,560
27/03/2018,16.7,47,2.4,620,1.76,0.0,0.0,No Holiday,12,Spring,586
27/03/2018,18.6,46,2.1,642,2.54,0.0,0.0,No Holiday,13,Spring,563
27/03/2018,19.4,45,2.0,624,2.05,0.0,0.0,No Holiday,14,Spring,618
27/03/2018,19.9,45,2.7,676,1.79,0.0,0.0,No Holiday,15,Spring,636
27/03/2018,19.5,50,3.4,613,1.6,0.0,0.0,No Holiday,16,Spring,774
27/03/2018,18.4,54,3.2,605,1.05,0.0,0.0,No Holiday,17,Spring,960
27/03/2018,16.8,60,3.1,580,0.46,0.0,0.0,No Holiday,18,Spring,1521
27/03/2018,15.0,67,2.6,452,0.07,0.0,0.0,No Holiday,19,Spring,1020
27/03/2018,13.9,72,2.4,385,0.0,0.0,0.0,No Holiday,20,Spring,864
27/03/2018,13.4,73,1.5,325,0.0,0.0,0.0,No Holiday,21,Spring,866
27/03/2018,12.9,75,1.3,326,0.0,0.0,0.0,No Holiday,22,Spring,764
27/03/2018,12.4,74,1.5,356,0.0,0.0,0.0,No Holiday,23,Spring,527
28/03/2018,12.0,76,0.8,346,0.0,0.0,0.0,No Holiday,0,Spring,400
28/03/2018,11.6,74,1.2,374,0.0,0.0,0.0,No Holiday,1,Spring,337
28/03/2018,11.5,75,1.9,399,0.0,0.0,0.0,No Holiday,2,Spring,225
28/03/2018,10.9,79,0.8,383,0.0,0.0,0.0,No Holiday,3,Spring,150
28/03/2018,10.6,77,0.9,422,0.0,0.0,0.0,No Holiday,4,Spring,104
28/03/2018,10.2,80,0.8,366,0.0,0.0,0.0,No Holiday,5,Spring,107
28/03/2018,9.6,84,0.7,301,0.0,0.0,0.0,No Holiday,6,Spring,258
28/03/2018,9.6,82,1.1,284,0.04,0.0,0.0,No Holiday,7,Spring,741
28/03/2018,10.3,77,0.7,341,0.37,0.0,0.0,No Holiday,8,Spring,1353
28/03/2018,12.4,66,1.0,546,0.91,0.0,0.0,No Holiday,9,Spring,723
